,Phase L1-,Phase L1,Phase L2,Phase L2-,Phase L3,Phase L3-,PV sur phase L1,PV sur phase L1-,PV sur phase L2,PV sur phase L2-,P_cons,P_prod,P_tot
2021-12-16 22:33:28+01:00,0.0,610.0000001024455,137.9999999771826,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1216.0000001895241,0.0,1216.0000001895241
2021-12-16 22:33:36+01:00,0.0,614.9999999906868,145.00000001862645,0.0,466.00000001490116,0.0,0.0,0.9999999999763531,0.9999999999763531,0.0,1226.0000000242144,0.0,1226.0000000242144
2021-12-16 22:33:44+01:00,0.0,610.0000001024455,139.00000002468005,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1216.0000000731088,0.0,1216.0000000731088
2021-12-16 22:33:52+01:00,0.0,611.0000000335276,140.00000001396984,0.0,468.00000010989606,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1219.0000001573935,0.0,1219.0000001573935
2021-12-16 22:34:00+01:00,0.0,611.0000000335276,141.00000000325963,0.0,466.9999999459833,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,1217.9999999827942,-0.9999999999763531,1218.9999999827705
2021-12-16 22:34:08+01:00,0.0,557.0000000298023,139.00000002468005,0.0,414.0000001061708,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,1110.0000001606531,0.0,1110.0000001606531
2021-12-16 22:34:16+01:00,0.0,402.9999999329448,141.00000000325963,0.0,259.0000000782311,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,803.0000000144355,0.0,803.0000000144355
2021-12-16 22:34:24+01:00,0.0,404.00000009685755,140.00000001396984,0.0,259.0000000782311,0.0,0.0,0.9999999999763531,1.9999999999527063,0.0,804.0000001890348,0.9999999999763531,803.0000001890585
2021-12-16 22:34:32+01:00,0.0,404.00000009685755,140.00000001396984,0.0,260.0000000093132,0.0,0.0,1.9999999999527063,0.9999999999763531,0.0,803.0000001201643,-0.9999999999763531,804.0000001201406
2021-12-16 22:34:40+01:00,0.0,402.00000000186265,140.00000001396984,0.0,259.0000000782311,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,801.0000000940636,0.0,801.0000000940636
2021-12-16 22:34:48+01:00,0.0,402.00000000186265,139.00000002468005,0.0,259.0000000782311,0.0,0.0,1.9999999999527063,1.9999999999527063,0.0,800.0000001047738,0.0,800.0000001047738
